date,nasdaq,PIH,FLWS,FCCY,SRCE,FUBC,VNET,TWOU,DGLD,JOBS,EGHT,AAON,DOX,UHAL,MTGE,CRMT,FOLD,BCOM,BOSC,CFFI,CHRW,KOOL,PLCE,JRJC,CHOP,HGSH,HTHT,IMOS,DJCO,SATS,WATT,INBK,FTLB,QABA,GOOG,oil_price,tbonds_rate,sp500
2010-05-25,2210.949951,,2.7100,5.4848,13.1118,7.6967,,,,9.1850,1.1700,6.2485,26.1802,46.3641,,24.3500,2.8600,15.0030,4.9600,12.7107,45.9565,472.0000,41.1990,65.7000,5.7100,4.5300,3.3920,5.4021,70.8000,9.8190,,5.5269,,20.5338,,66.84,3.18,1074.0300
2010-05-26,2195.8798829999996,,2.5800,5.4848,13.1477,7.2060,,,,9.5450,1.1800,6.2511,25.5160,46.9463,,23.6900,2.9800,15.8658,4.9600,12.4958,45.9244,488.0000,41.4735,65.8000,5.9800,4.4200,3.3513,5.4359,71.3100,10.2921,,6.1410,,20.5080,,68.21,3.21,1067.9500
2010-05-27,2277.679932,,2.7000,5.5863,13.9034,7.4946,,,,9.8150,1.3200,6.6593,25.8840,49.8116,,24.6500,3.0900,16.2376,4.9200,13.9674,46.9973,480.0000,42.9927,70.2000,6.1400,4.4800,3.3681,5.6047,71.0000,10.7653,,6.1410,,21.2285,,70.48,3.34,1103.0601
2010-05-28,2257.040039,,2.6700,5.6540,13.8386,7.6004,,,,9.6400,1.3200,6.6271,25.5788,49.7116,,24.2200,2.9900,16.0517,4.9200,13.2549,46.5249,474.0000,43.1299,71.3000,6.0600,4.4800,3.4254,5.5709,71.0001,10.6991,,6.1410,,21.0397,,70.62,3.31,1089.4100
2010-06-01,2222.330078,,2.5400,5.6540,12.8095,7.4561,,,,9.3800,1.2700,6.2216,24.9057,45.0906,,23.4800,2.8300,15.7879,4.8400,13.6774,45.7003,480.0000,42.8828,67.5000,5.8290,4.4500,3.4134,5.7735,71.0000,10.4600,,6.1410,,20.5338,,70.96,3.29,1070.7100
2010-06-02,2281.070068,,2.6600,5.6540,13.2629,7.6101,,,,9.5650,1.3800,6.4928,24.8519,46.1822,,24.5000,3.0300,16.0997,4.9200,13.6559,46.7331,476.5600,44.2098,66.9000,5.7400,4.4300,3.4063,5.8410,71.0000,10.5567,,6.1410,,20.7825,,71.13,3.35,1098.3800
2010-06-03,2303.030029,,2.6800,5.6540,13.1261,7.5523,,,,9.8400,1.4400,6.5170,25.3545,45.7819,,24.9100,3.0200,16.1177,4.9200,13.9925,46.6688,480.0000,44.8961,70.8000,5.8000,4.6700,3.3705,5.8410,71.0000,10.9535,,6.1410,,20.9369,,72.84,3.39,1102.8300
2010-06-04,2219.169922,,2.5100,5.4712,12.2554,7.5523,,,,9.7250,1.3700,6.1733,24.7801,41.0837,,24.3800,2.8000,15.6799,4.9200,13.9996,44.9440,488.0000,43.1025,72.9000,5.6300,4.6800,3.3967,5.6384,71.0000,10.4600,,6.1410,,19.9591,,72.06,3.2,1064.8800
2010-06-07,2173.899902,,2.4600,5.2613,12.1834,7.5716,,,,9.6750,1.2900,6.1572,24.2595,40.9245,,23.5100,2.8300,15.1943,4.7200,13.8564,44.0153,480.0000,42.9469,70.6000,5.5600,4.7000,3.3561,5.3008,71.5000,10.3125,,6.1410,,19.7618,,69.61,3.17,1050.4700
2010-06-08,2170.570068,,2.4100,5.4814,12.2410,7.4850,,,,9.9900,1.2800,6.2001,24.0620,40.9336,,23.3800,2.7700,15.1703,4.7200,13.8564,44.1279,464.0000,43.5051,70.0000,5.5500,4.6500,3.3203,5.0645,71.0000,10.4295,,6.1410,,19.8219,,70.08,3.18,1062.0000
2010-06-09,2158.850098,,2.4200,5.5254,12.0251,7.5042,,,,9.9250,1.2900,6.3003,24.0890,40.9063,,22.9900,2.6600,15.1703,4.7600,13.8564,44.2485,472.0000,43.9993,71.2000,5.5700,4.6000,3.3633,5.1320,71.0000,10.2006,,5.5269,,19.7017,,71.05,3.2,1055.6899
2010-06-10,2218.709961,,2.5300,5.5254,12.2842,7.5427,,,,9.9550,1.3100,6.4883,24.6813,43.6261,,23.7500,2.7400,15.0803,4.7596,13.8206,46.1863,464.0800,44.8504,73.0000,5.6000,4.7100,3.3681,5.1658,71.0000,10.6076,,5.8340,,20.2507,,72.18,3.33,1086.8400
2010-06-11,2243.600098,,2.6700,5.5254,12.3309,7.6004,,,,10.0250,1.3200,6.5168,24.7890,46.1913,,23.7100,2.7100,15.3622,4.5200,14.2861,46.8054,479.1200,44.6033,71.5000,5.6900,4.7300,3.3203,5.3683,71.0000,10.5465,,5.8340,,20.3794,,72.26,3.24,1091.6000
2010-06-14,2243.959961,,2.6700,5.5254,12.4137,7.7448,,,,10.0000,1.3400,6.5141,24.8608,45.6364,,24.5800,2.7300,15.3622,4.6400,12.9445,47.1994,472.0000,44.8229,74.0000,5.7400,4.7100,3.3442,5.4359,71.0000,10.7297,,6.2946,,20.3794,,73.32,3.28,1089.6300
2010-06-15,2305.8798829999996,,2.5800,5.4848,12.7303,7.8313,,,,10.0500,1.3800,6.5925,25.0762,48.0197,,25.0550,2.8100,16.1896,4.3200,13.1475,47.6980,496.0000,44.7955,72.3000,5.8400,4.6900,3.3633,5.5371,71.0000,10.8568,,6.2946,,20.7825,,73.14,3.32,1115.2300
2010-06-16,2305.929932,,2.5000,5.4848,12.8455,7.7255,,,,10.5000,1.4200,6.6088,25.2198,48.2653,,24.9600,2.7300,16.3995,3.7200,13.1185,47.6658,488.0000,44.4203,72.6000,5.8600,4.6700,3.3824,5.5034,71.4999,10.8619,,6.2946,,20.7911,,74.13,3.27,1114.6100
2010-06-17,2307.159912,,2.4600,5.4848,13.0974,7.6967,,,,11.2650,1.5000,6.6304,25.1839,49.7389,,24.9500,2.7700,16.7353,3.8400,12.3716,47.7141,480.0000,44.0359,71.4000,5.8990,4.6600,3.4373,5.4696,71.5000,10.8823,,5.3427,,20.6271,,75.21,3.21,1116.0400
2010-06-18,2309.800049,,2.4800,6.0129,12.9103,7.6967,,,,11.0950,1.5300,6.7062,25.3365,51.0305,,24.9900,2.7800,16.3455,3.7600,12.3208,47.4889,472.0000,44.3836,71.8000,5.9700,4.6600,3.4732,5.4696,71.4999,10.5923,,6.7551,,20.7997,,75.11,3.24,1117.5100
2010-06-21,2289.090088,,2.4300,5.4915,12.7232,7.5908,,,,11.4550,1.4100,6.6818,25.1750,50.4120,,24.9300,2.6700,15.9558,3.8800,13.3796,47.5291,448.0000,42.5991,70.5000,5.9700,4.6500,3.5926,5.5371,71.0700,10.6381,,6.7551,,20.7739,,75.94,3.26,1113.2000
2010-06-22,2261.800049,,2.3800,5.4915,12.7016,7.4658,,,,11.4150,1.3500,6.5628,24.8249,48.6291,,24.1700,2.6500,16.2076,3.9200,12.7269,46.3069,404.0000,41.5925,69.6000,5.8900,4.6200,3.5807,5.4359,71.0000,10.3888,,6.7551,,20.5962,,75.09,3.18,1095.3101
2010-06-23,2254.22998,,2.3300,5.6134,12.7303,7.6582,,,,11.1000,1.3500,6.4951,24.8608,49.8207,,24.4000,2.6200,16.2076,3.9200,12.6907,46.2024,384.0000,42.0592,70.3500,5.7600,4.6000,3.6760,5.1320,71.0000,10.2463,,6.7551,,20.3373,,74.06,3.13,1092.0400
2010-06-24,2217.419922,,2.2600,5.3900,12.3849,7.6293,,,,11.0050,1.3500,6.4518,24.4659,49.7571,,23.6400,2.5700,16.1417,3.9200,12.4078,45.8245,384.0000,41.2082,70.6000,5.8400,4.5600,3.8219,5.3346,71.1000,9.9309,,6.7551,,20.1390,,72.9,3.14,1073.6899
2010-06-25,2223.47998,,2.1700,5.5186,13.1046,7.7640,,,,11.1450,1.4100,6.4924,24.3044,54.1142,,24.1600,2.5300,15.4701,3.9200,12.5094,46.0174,376.0000,42.1233,72.1000,5.6000,4.5200,3.8351,5.2333,68.2900,10.0683,,6.7551,,20.5273,,73.8,3.12,1076.7600
2010-06-28,2220.649902,,2.2300,5.5186,13.0686,7.4176,,,,11.4000,1.3500,6.4545,24.6006,53.4229,,24.0000,2.2900,14.8765,3.9200,13.3071,45.7521,398.4000,41.7664,70.8000,5.6200,4.4300,3.7622,5.2333,70.0000,9.9665,,6.1410,,20.4669,,74.77,3.05,1074.5699
2010-06-29,2135.179932,,2.0900,5.5186,12.4929,7.3022,,,,10.4900,1.3000,6.3409,24.2416,51.2852,,23.0600,2.0500,14.1509,3.8400,13.0533,44.9802,368.0000,39.9727,68.7000,5.2700,4.3000,3.6595,4.8957,71.0000,9.6714,,6.1410,,19.7938,,72.66,2.97,1041.2400
2010-06-30,2109.23999,,2.0600,5.3493,12.1762,7.0809,,,,10.4050,1.2500,6.3084,24.0979,50.0754,,22.6300,2.2400,13.9111,3.8796,13.0533,44.7550,389.5200,40.2839,71.0000,5.1800,4.2600,3.6475,5.0307,68.1800,9.7071,,6.1410,,19.6471,,72.49,2.97,1030.7100
2010-07-01,2101.360107,,2.0700,5.6202,12.3561,7.1579,,,,10.0500,1.3100,6.4518,23.8287,50.2937,,22.8700,2.2000,13.8032,3.7996,13.1983,44.8033,376.0000,40.8421,71.8000,4.9000,4.2300,3.6332,4.7944,71.0000,9.6969,,6.1410,,19.3451,,70.48,2.96,1027.3700
2010-07-02,2091.790039,,2.0000,5.3019,12.0323,7.2060,,,,9.4700,1.2500,6.5303,23.9633,49.2204,,23.0200,2.1100,13.9411,3.7196,13.1983,44.2646,376.0000,39.8721,70.1000,4.9500,4.2300,3.5974,4.7944,69.1200,9.6867,,6.1410,,19.1812,,69.63,3.0,1022.5800
2010-07-06,2093.8798829999996,,1.8800,5.2478,12.1474,7.2445,,,,9.7000,1.3100,6.1920,24.1518,49.5024,,22.6500,2.1800,15.1223,3.0800,12.6036,44.7390,352.0000,38.8105,70.3000,4.8200,4.1800,3.6141,4.6593,70.0300,9.6460,,6.1410,,19.0863,,69.73,2.95,1028.0601
2010-07-07,2159.469971,,2.0600,5.0785,12.2842,7.5042,,,,9.8600,1.3500,6.3273,24.9775,52.7225,,22.2900,1.9500,15.4341,3.1992,13.0460,45.3501,360.0000,40.8238,69.8000,5.0900,4.1400,3.5604,5.0307,68.0100,9.8495,,6.1410,,19.5351,,69.74,3.0,1060.2700
2010-07-08,2175.399902,,2.0300,5.2478,12.5936,7.5523,,,,10.3200,1.3400,6.4139,24.9506,53.8504,,22.7200,2.0400,15.4581,3.3224,13.7784,45.6637,364.5600,40.6591,70.4000,5.1000,4.1500,3.4756,5.0645,69.5500,10.0072,,6.1410,,19.8888,,71.86,3.04,1070.2500
2010-07-09,2196.449951,,2.2000,5.2478,12.9822,7.5812,,,,10.1950,1.3000,6.4708,25.2288,53.2955,,22.7000,2.0300,15.5600,3.3200,13.0823,45.8808,408.8000,41.4095,73.8000,5.2900,4.1500,3.4636,5.0307,69.5001,9.9640,,6.1410,,20.0613,,72.79,3.07,1077.9600
2010-07-12,2198.360107,,2.1000,5.2478,12.6080,7.4176,,,,10.1950,1.3500,6.2759,25.2288,52.5314,,21.7500,2.0700,15.5600,3.3200,13.3868,45.8003,399.0400,40.9702,74.3000,5.2800,4.1900,3.6428,4.9632,73.7400,9.8546,,6.1410,,20.2166,,72.0,3.08,1078.7500
2010-07-13,2242.030029,,2.2800,5.2478,13.2125,7.5042,,,,10.3250,1.3500,6.4735,25.9109,57.2161,,22.3400,2.0400,15.4785,3.3200,14.0105,46.6446,408.0000,42.1050,76.3000,5.5100,4.1900,3.6189,5.0307,75.8000,10.2209,,6.1410,,20.6653,,72.58,3.15,1095.3400
2010-07-14,2249.840088,,2.2800,5.2478,13.1477,7.4176,,,,10.7400,1.4000,6.4518,26.0814,56.4793,,21.6100,2.0100,14.9904,3.3360,13.6914,47.2396,453.6000,41.8579,77.8000,5.3700,4.1000,3.6069,4.8957,76.3900,10.3430,,6.1410,,20.4116,,73.93,3.07,1095.1700
2010-07-15,2249.080078,,2.2400,5.2478,12.8671,7.3503,,,,10.7000,1.4300,6.3787,26.1981,56.0608,,21.7700,2.2000,14.3008,3.3360,13.6914,47.1030,456.0000,42.0043,77.6000,5.2200,4.1400,3.6069,5.0307,76.5100,10.1853,,6.1410,,20.3374,,73.26,3.0,1096.4800
2010-07-16,2179.050049,,2.1500,5.2478,11.8524,7.2060,,,,10.6150,1.3701,6.1758,25.3904,53.6867,,20.8200,2.2600,14.2169,3.4800,13.6639,46.1943,472.0000,40.4120,75.6000,5.1800,4.1000,3.5448,4.5918,76.0000,9.8597,,6.1410,,19.4487,,72.89,2.96,1064.8800
2010-07-19,2198.22998,,2.1000,4.9498,12.1834,7.3118,,,,10.7250,1.3500,6.2840,25.6596,54.0232,,20.8600,2.2900,13.8811,3.6796,13.7784,46.8376,452.0000,39.8080,73.8000,5.3000,4.1500,3.5401,4.3554,75.9900,9.8139,,6.1410,,19.3797,,72.94,2.99,1071.2500
2010-07-20,2222.48999,,2.1700,4.9498,12.1690,7.3214,,,,10.7600,1.3600,6.4139,25.8840,54.9056,,21.6500,2.4500,14.0370,3.9600,13.2418,47.1592,479.2000,40.8421,79.8000,5.3800,4.1700,3.6380,4.2204,73.6000,9.9309,,6.1410,,19.5436,,73.16,2.98,1083.4800
2010-07-21,2187.330078,,2.1200,4.9498,11.7013,7.2156,,,,10.8900,1.4400,6.3219,25.7404,54.4235,,21.9100,2.6300,14.1270,4.0800,13.2418,46.3230,468.0000,39.4786,78.5000,5.5800,4.1800,3.6547,4.1191,73.6000,9.6918,,6.1410,,18.8965,,73.16,2.9,1069.5900
2010-07-22,2245.889893,,2.1800,5.2478,12.2482,7.3022,,,,11.0750,1.4500,6.5763,24.3493,58.2076,,22.6700,2.6100,14.2109,4.0000,13.6334,47.7623,468.0000,40.9153,78.7000,5.6501,4.1000,3.7264,4.3892,73.6000,9.8444,,5.2506,,19.5022,,73.47,2.96,1093.6700
2010-07-23,2269.469971,,2.1900,5.2478,12.9750,7.6004,,,,11.4450,1.4800,6.7197,24.3313,58.7534,,23.4000,2.5700,14.3308,4.2800,13.7712,48.9523,467.9200,42.1507,78.7000,5.7200,4.1600,3.7622,4.3217,72.5000,9.9207,,5.5269,,19.8988,,74.44,3.02,1102.6600
2010-07-26,2296.429932,,2.2700,5.2478,13.3708,7.6678,,,,11.6750,1.4300,7.0012,24.7711,60.9183,,24.0300,2.4900,14.0370,4.3200,13.4956,49.9333,456.0000,42.4527,79.8000,6.0100,4.1300,3.8362,4.2542,70.5700,10.0632,,5.2199,,20.2512,,74.22,3.03,1115.0100
2010-07-27,2288.25,,2.3300,5.2478,13.2557,7.6870,,,,12.2500,1.4100,6.8848,24.6185,63.0104,,23.2900,2.4800,14.1209,4.0400,14.2861,49.2096,464.0000,41.7481,78.9000,5.8500,4.1000,3.9175,4.2542,70.0000,10.0581,,5.2199,,20.5238,,73.95,3.08,1113.8400
2010-07-28,2264.560059,,2.2600,5.0785,13.1477,7.3599,,,,12.0900,1.4900,6.7279,24.6185,62.4647,,23.1000,2.5200,14.1209,4.2400,13.7168,52.1606,451.2000,41.1899,78.9000,5.6500,4.1100,4.0799,4.3892,69.8400,9.7071,,5.2199,,20.3361,,73.26,3.03,1106.1300
2010-07-29,2251.689941,,2.2400,4.9498,13.3924,7.1579,,,,12.2625,1.4700,6.7712,24.4480,62.4647,,23.0900,2.5000,13.4914,4.0000,13.8510,51.9676,456.0000,40.1100,78.4000,5.5800,4.1400,4.2017,4.3892,69.2500,9.8037,,6.1410,,20.2424,,74.19,3.03,1101.5300
2010-07-30,2254.699951,,2.2300,5.3493,13.2341,7.1579,,,,12.5550,1.4300,6.7279,24.5288,62.0098,,23.2800,2.5300,13.7072,4.0796,14.1410,52.4260,456.0000,38.2981,79.1000,5.7500,4.1900,4.4191,4.6593,69.2500,9.7172,,6.2946,,20.2442,,74.43,2.94,1101.6000
2010-08-02,2295.360107,,2.2700,4.8415,13.4860,7.1483,,,,12.6350,1.4600,6.9119,25.0224,60.8819,,23.1200,2.6300,14.8405,4.2240,14.0395,53.2461,445.2800,38.1791,79.9000,5.8500,4.2200,4.5385,4.7944,73.6300,10.0327,,6.2946,,20.4237,,77.09,2.99,1125.8600
2010-08-03,2283.52002,,2.3350,5.1259,13.3061,7.1098,,,,12.6200,1.4000,6.8659,25.2198,60.4544,,22.8200,2.6000,14.2109,4.2240,13.9235,53.4150,432.0000,37.5202,78.6000,5.6800,4.1700,4.5552,4.6931,70.7000,10.1497,,6.2946,,20.3807,,78.41,2.94,1120.4600
2010-08-04,2303.570068,,2.4000,5.0649,13.7091,7.1386,,,,13.4500,1.4100,6.9525,25.5160,63.2160,,22.8400,2.6500,14.9004,4.2240,13.5971,54.0502,436.0000,38.3987,78.6000,5.8000,4.1500,4.5791,4.6931,69.5000,10.2718,,6.2946,,20.3028,,78.88,2.98,1127.2400
2010-08-05,2293.060059,,2.4800,5.0649,13.4624,7.3407,,,,13.0000,1.3800,6.8307,25.2288,68.7321,,22.1900,2.5100,14.9484,4.5200,13.9597,54.1547,432.8000,38.2889,78.0100,5.5200,4.1600,4.6962,4.6255,70.0000,10.2565,,6.4481,,19.9233,,78.69,2.94,1125.8101
2010-08-06,2288.469971,,2.3700,4.9092,13.1578,7.1579,,,,13.2750,1.4300,6.5736,25.4532,67.0492,,22.0200,2.6800,14.9484,4.2800,13.9380,53.7849,420.0000,37.9778,79.0000,5.5600,4.1500,5.0736,4.4567,70.0000,10.3379,,6.4419,,19.6644,,78.15,2.86,1121.6400
2010-08-09,2305.689941,,2.4300,4.7602,13.6365,7.1194,,,,13.1650,1.4000,6.5168,25.3634,70.4967,,22.6600,2.7600,15.5480,4.0800,13.2418,54.4924,416.0000,38.9203,79.3000,5.3200,4.1900,5.0043,4.6593,70.0000,9.9970,,6.4419,,19.8456,,78.28,2.86,1127.7900
2010-08-10,2277.169922,,2.3400,4.6383,12.8894,6.9847,,,,13.1100,1.3300,6.4410,25.0403,71.2790,,22.5100,2.8800,15.5480,4.3600,12.8647,53.2300,416.0800,38.2798,81.7000,5.6900,4.1300,4.5863,4.4230,65.9100,9.8088,,6.4419,,19.6558,,76.87,2.79,1121.0601
2010-08-11,2208.6298829999996,,2.2600,4.7399,12.1786,6.7827,,,,13.1000,1.3300,6.1812,23.9184,69.0322,,21.9000,3.0500,15.5480,5.2000,13.5971,52.2491,424.0000,37.4927,80.0000,5.4000,4.1100,4.2543,4.2542,65.9100,9.4934,,6.4419,,18.8223,,75.4,2.72,1089.4700
2010-08-12,2190.27002,,2.4100,4.7399,12.1133,6.7827,,,,13.3350,1.3600,6.1298,23.6043,69.8236,,21.8100,3.3100,15.3201,5.0000,13.5609,52.1767,416.0800,37.9778,80.0000,5.4100,4.1200,4.5337,4.2204,69.7501,9.3815,,6.4419,,18.6203,,73.73,2.74,1083.6100
2010-08-13,2173.47998,,2.3400,4.7399,12.0408,6.5710,,,,13.2300,1.3800,6.0892,23.5325,72.7617,,21.6300,3.0200,15.3201,5.2000,13.0533,51.9435,434.4800,36.8522,79.5000,5.4500,4.1300,4.5887,4.1866,69.9600,9.4171,,6.4481,,18.5083,,72.64,2.68,1079.2500
2010-08-16,2181.8701170000004,,2.5100,4.7399,12.1931,6.5325,,,,13.9050,1.3300,6.0080,23.5953,73.6714,,21.6200,2.9600,14.6726,5.6000,12.9952,52.1526,424.0000,37.4561,80.0000,5.4500,4.1400,4.5672,4.3217,69.5000,9.5137,,6.4481,,18.5341,,72.27,2.58,1079.3800
2010-08-17,2209.439941,,2.5500,4.7399,12.4252,6.7346,,,,14.9000,1.3700,6.1514,23.9274,74.0534,,22.0100,3.1400,14.6726,5.6800,13.2273,53.3024,440.0000,37.9045,80.4000,5.5600,4.1500,4.7081,4.1866,68.6100,9.6358,,6.4481,,18.7895,,73.25,2.64,1092.5400
2010-08-18,2215.699951,,2.4200,4.7399,12.3019,6.5422,,,,14.8500,1.3900,6.0675,24.0441,73.9079,,22.8000,3.0300,14.8825,5.4400,13.2200,53.0531,416.0000,38.5543,80.5000,5.5500,4.1300,5.0306,4.0178,70.0000,9.7986,,6.4481,,18.7670,,73.05,2.64,1094.1600
2010-08-19,2178.949951,,2.0000,5.0649,11.8014,6.1285,,,,14.6100,1.4200,5.8402,23.9274,72.1068,,22.9300,3.0600,14.3908,5.5200,13.2200,52.4179,424.0000,41.3637,80.6000,5.4000,4.0900,5.1596,3.7139,69.6000,9.7935,,6.4481,,18.3528,,73.03,2.58,1075.6300
2010-08-20,2179.76001,,1.9100,5.0649,11.8231,6.0515,,,,14.7750,1.4200,5.8754,23.8915,73.2256,,21.7800,3.0000,14.1809,5.5200,13.2200,53.1979,416.1600,41.0343,79.7500,5.4200,4.0800,5.2296,3.4776,70.0000,9.7579,,6.3867,,18.2335,,71.78,2.62,1071.6899
2010-08-23,2159.6298829999996,,1.7000,5.0649,11.6418,5.9457,,,,14.5900,1.3900,5.7049,23.4876,67.8224,,22.1000,2.9600,14.1809,5.5200,13.2200,52.9567,408.0000,40.6133,74.7000,5.3800,4.0800,5.1118,3.6464,70.0000,9.7071,,6.3867,,18.0077,,70.93,2.6,1067.3600
2010-08-24,2123.76001,,1.6900,5.0649,11.5983,5.9264,,,,14.1900,1.3600,5.5966,23.2812,67.7860,,22.2800,3.0900,14.1809,5.6000,12.9227,52.3777,424.0000,39.8355,73.5000,5.2000,4.0700,5.0879,3.6464,72.0000,9.6460,,6.3867,,17.8869,,69.69,2.5,1051.8700
2010-08-25,2141.540039,,1.6900,5.0649,12.0190,5.8495,,,,13.3750,1.4200,5.7022,23.2722,69.4325,,22.6100,3.1700,12.9877,5.4000,12.7632,52.3616,400.0000,40.5859,74.3000,5.2100,4.0600,5.0425,3.4438,70.8000,9.7121,,6.3867,,17.8714,,70.0,2.54,1055.3300
2010-08-26,2118.689941,,1.6100,5.0649,11.7724,5.6859,,,,13.5650,1.4300,5.7482,23.2902,68.9777,,23.1300,3.2000,12.7538,5.6400,12.9082,52.1928,416.0000,40.4120,72.2000,5.2200,4.0600,5.0402,3.1062,72.0000,9.7579,,6.3867,,17.7489,,71.4,2.5,1047.2200
2010-08-27,2153.6298829999996,,1.6600,4.4386,12.1713,5.7629,,,,13.6700,1.4200,5.9999,23.6312,72.0977,,24.8700,3.2600,12.8737,5.8800,12.9082,53.0049,444.0000,40.5584,73.5000,5.2700,4.0700,4.9852,3.3091,71.9699,9.7376,,6.3867,,18.0768,,72.36,2.66,1064.5900
2010-08-30,2119.969971,,1.6000,4.4386,11.7651,5.5416,,,,13.6350,1.3900,5.9160,23.4517,72.4525,,24.4200,3.2700,12.6699,5.8796,13.4013,52.1847,480.0000,40.4578,72.6000,5.2199,4.0600,4.8108,3.1737,71.9700,9.5850,,6.3867,,17.6798,,73.05,2.54,1048.9200
2010-08-31,2114.030029,,1.5800,4.5029,11.7651,5.6763,,,,13.8500,1.3700,6.0053,23.5415,73.2620,,25.0000,3.2800,12.6699,5.8800,12.9590,52.2571,460.0000,39.9544,71.6000,5.1500,4.0700,5.0163,3.0387,68.1300,9.4934,,6.4174,,17.7402,,72.39,2.47,1049.3300
2010-09-01,2176.840088,,1.5600,4.5029,12.1423,6.0611,,,,13.9550,1.4200,6.0946,24.1069,74.6902,,25.3100,3.1800,13.5093,6.4000,13.1983,53.5678,450.0000,41.0160,72.7000,5.2000,4.0700,5.1691,3.0390,69.4600,9.8953,,6.4174,,18.2926,,72.49,2.58,1080.2900
2010-09-02,2200.01001,,1.6000,4.5706,12.0770,6.1862,,,,13.9300,1.5800,6.0919,24.2236,74.7811,,25.6100,3.1600,13.5093,6.9600,13.4158,54.2619,448.5400,42.3795,72.7000,5.2900,4.0800,5.5131,3.1400,69.2500,9.9563,,6.4174,,18.4132,,72.89,2.63,1090.1000
2010-09-03,2233.75,,1.5900,4.5706,12.3309,6.0707,,,,14.9150,1.6400,6.1271,24.4211,74.4991,,26.0100,3.1600,13.3175,7.5600,13.4158,54.5282,436.0000,43.6058,71.9000,5.3000,4.0600,5.6851,3.2075,69.2500,10.0276,,6.4174,,18.7670,,73.05,2.72,1104.5100
2010-09-07,2208.889893,,1.6000,4.7399,11.9029,5.9264,,,,13.8300,1.6600,5.9728,24.0979,72.9073,,25.4600,3.1800,13.8753,7.7600,12.9082,54.1247,423.9800,42.6541,71.3000,5.1800,4.0700,5.9144,3.2075,69.5000,9.8495,,6.4174,,18.2752,,73.03,2.61,1091.8400
2010-09-08,2228.8701170000004,,1.6550,4.7399,11.9029,6.0034,,,,13.8300,1.7700,6.1081,24.1428,73.7805,,25.2300,3.2800,13.9411,7.8400,13.0460,54.6170,414.0000,43.1116,70.8000,5.2000,4.0800,5.7042,3.1737,69.5000,9.7834,,6.4174,,18.4736,,74.04,2.66,1098.8700
2010-09-09,2236.199951,,1.7300,4.7399,12.0117,5.9360,,,,13.7900,1.6000,6.1189,23.8556,73.6168,,25.0700,3.2900,13.6952,8.0800,13.0533,54.6331,400.0000,43.5692,70.1000,5.1900,4.1000,5.7042,3.1062,69.5000,9.8546,,6.4174,,18.4435,,74.48,2.77,1104.1801
2010-09-10,2242.47998,,1.7000,4.7399,12.1713,5.9072,,,,13.9050,1.6800,6.1000,23.9813,72.9346,,25.3200,3.2900,14.0910,8.3280,12.9771,54.4798,408.0000,43.6607,70.6000,5.2200,4.1000,5.6947,3.2075,69.5000,9.8088,,6.4174,,18.5169,,74.66,2.81,1109.5500
2010-09-13,2285.709961,,1.7400,4.7399,12.5485,6.1766,,,,14.5000,1.6600,6.2894,24.7172,73.9988,,25.1700,3.3500,14.5467,9.1200,13.4158,54.8833,414.0000,45.0242,71.7000,5.1500,4.4000,5.6588,3.1062,69.5000,10.0594,,6.4174,,18.9828,,75.06,2.74,1121.9000
2010-09-14,2289.77002,,1.7600,4.7331,12.3454,6.0707,,,,14.3500,1.7100,6.3192,24.5198,73.6805,,24.9400,3.4000,14.3908,9.0400,13.2321,54.8833,422.0000,45.6282,70.5000,5.4300,4.2500,5.8069,3.2075,69.5000,10.0734,,6.4174,,18.8015,,75.54,2.68,1121.1000
2010-09-15,2301.320068,,1.7600,4.7602,12.4469,6.0323,,,,14.7400,1.7600,6.3625,24.5108,74.0261,,25.3300,3.5500,14.1509,9.1600,13.2321,55.0528,432.0000,45.5093,71.5000,5.1700,4.1500,5.9550,3.1737,69.5000,9.8800,,6.4174,,18.8347,,75.37,2.74,1125.0699
2010-09-16,2303.25,,1.7400,4.9092,11.9827,5.9841,,,,15.9450,1.8200,6.3138,24.6275,72.4161,,25.3800,3.7500,15.4041,9.0000,13.0483,54.7542,430.0000,44.1183,71.1000,5.2500,4.1900,5.7854,3.1737,69.5000,9.7885,,6.4174,,18.5441,,75.49,2.77,1124.6600
2010-09-17,2315.610107,,1.6600,4.9092,12.2439,6.0804,,,,18.0050,1.8500,6.3842,24.4659,71.8612,,25.0300,3.9700,14.3908,9.2000,13.0483,55.2465,440.0000,44.5301,71.0000,5.3200,4.1500,5.5513,3.5789,69.0000,9.7579,,6.4174,,18.6375,,74.95,2.75,1125.5900
2010-09-20,2355.830078,,1.7100,5.0785,13.0200,6.2824,,,,17.6800,1.8500,6.5709,24.9326,73.4531,,25.4100,4.0200,14.8405,9.9600,13.2982,55.5210,474.0000,45.0791,71.1000,5.3401,4.1600,5.7233,3.7139,71.0000,9.7834,,6.4174,,19.1985,,75.26,2.72,1142.7100
2010-09-21,2349.350098,,1.7500,4.7416,12.8024,6.2054,,,,18.4750,1.9100,6.2543,24.6903,72.9164,,25.0900,4.0000,15.4582,11.8400,13.3423,55.5613,496.0000,44.5850,71.0000,5.1600,4.1500,5.6732,3.6464,71.0000,9.7681,,7.6763,,18.9828,,75.34,2.61,1139.7800
